1,5,9,11,36,37,45       3,13,22,24,28,42
2,1,6,9,30,34,44        3,16,17,24,31,38
3,13,14,16,29,34,40     8,21,25,29,37,47
4,17,18,21,23,30,40     17,18,19,35,36,40
5,9,17,20,30,31,37      5,6,11,22,32,38
6,18,30,32,36,40,48     6,8,20,37,38,45
7,5,12,23,36,42,43      9,12,13,29,33,43
8,16,19,30,35,41,42     14,26,30,35,39,40
9,2,6,13,19,29,30       3,5,17,19,41,49
10,1,2,24,37,42,45      2,4,6,22,36,46
11,1,5,20,39,40,47      5,12,18,22,26,41
12,5,14,19,34,44,49     1,10,18,25,26,33
13,9,33,37,42,48,49     1,3,5,13,36,48
14,14,17,25,29,39,47    1,12,23,30,36,45
15,3,12,14,20,35,46     2,6,7,14,26,40
16,9,22,32,35,36,42     20,24,25,26,47,49
17,8,25,27,36,40,47     7,12,22,26,31,41
18,3,8,18,24,27,29      3,7,23,39,40,46
19,11,13,31,38,45,49    3,8,10,20,35,45
20,11,14,18,22,37,44    2,4,12,17,19,46
21,4,8,15,20,27,31      8,10,13,22,28,43
22,2,7,10,30,41,46      5,20,22,25,27,49
23,4,16,18,28,37,44     5,6,8,40,44,47
24,1,8,21,25,41,48      2,5,15,25,39,49
25,5,28,31,38,41,43     5,8,15,16,20,32
26,9,17,26,30,33,37     2,4,5,36,39,47
27,8,10,32,39,41,49     8,30,32,45,46,47
28,10,16,24,30,39,44    2,16,35,38,42,45
29,10,13,14,20,36,47    15,26,36,45,46,49
30,18,20,25,30,46,49    3,16,25,38,43,49
31,1,7,11,17,30,46      2,8,13,15,37,49
32,4,8,18,36,37,39      1,5,10,16,24,40
33,7,9,12,15,39,43      4,14,22,39,42,45
34,8,14,21,33,36,37     6,8,21,27,37,38
35,29,35,44,45,47,49    2,11,22,27,32,39
36,1,19,22,26,36,38     15,23,27,28,38,44
37,1,12,13,21,32,44     7,19,26,30,39,49
38,1,7,38,41,42,49      9,12,16,17,22,30
39,4,7,13,20,28,41      1,18,26,34,41,43
40,5,11,37,39,41,49     9,10,13,22,26,28
41,3,7,11,29,42,45      7,14,22,31,40,48
42,15,16,29,32,40,43    1,17,26,33,45,48
43,8,14,15,22,44,46     12,15,22,36,37,46
44,9,10,14,15,19,47     2,6,11,19,32,39
45,1,24,30,34,42,46     9,16,22,26,46,47
46,18,25,27,28,44,46    6,9,16,28,32,37
47,6,10,14,18,38,46     1,8,10,19,28,44
48,4,9,11,18,40,46      2,4,9,13,24,25
49,6,10,12,17,25,46     3,5,9,11,15,45
601,17,28,31,43,48,49   8,23,26,27,31,48
50,19,23,27,33,36,48    6,28,33,42,46,48
51,8,14,37,44,46,47     6,12,16,33,36,40
52,5,7,10,18,31,46      6,7,12,20,22,49
